BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'ALGERIA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'ALGERIA'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
    8415272 | 23959036.0274658
   13196058 | 23037016.5598145
    8390209 | 22850930.9884644
   17993738 | 21585812.4532471
    8469648 | 21152577.0917969
    1245442 | 21082799.2007446
   19736677 | 21008571.6019897
   12961973 | 20856564.7165527
     841747 |  20794614.038269
   19218025 | 20721336.2700806
    5524841 |  20599909.258667
   11429377 | 20546206.6798096
   11213767 | 20069321.1411743
   18071350 | 19729021.9918823
   15109917 | 19726774.7116089
   11110823 |  19716940.519043
    3949340 | 19693005.4500732
    7907508 | 19632069.8198853
     291377 | 19592693.9805298
    6571875 | 19481587.7919922
     362149 | 19465715.7489624
    9626998 | 19450766.3165894
   18759644 | 19357631.8846436
    2338114 | 19149993.0948792
   12131726 | 19126784.6077881
    9153810 | 19091262.7722778
    7890388 | 19026485.6740723
   11455232 |  19019910.286438
    2720685 | 19010380.2859497
    8519683 | 19002342.7731323
   10632239 | 18908379.0594788
   14136166 | 18879822.9377441
    1494331 | 18874199.7894287
    6525461 | 18841135.0404663
    2011043 | 18786382.5587158
   10499597 |  18747906.395752
    6863040 | 18738682.2233276
   19501104 | 18691063.5978394
    5302646 | 18680761.7252197
    2588184 | 18594579.2722778
   19700166 | 18563933.3128052
    3234561 | 18551998.8450012
    3140795 |  18505279.362793
    6072889 | 18477097.2529907
   11461208 | 18454169.6555786
    7738506 | 18433934.9512939
    3540174 | 18390929.4733887
   16271054 |  18353895.170105
    1335314 | 18279180.4014282
   17921616 |  18227386.862915
    5192291 | 18139394.1322632
   11053610 |  18138698.680481
   15622693 | 18125693.8953247
    8341026 | 18118458.3884888
   19639425 | 18106879.0744629
    8165264 | 18078548.3331909
   15788211 | 18066511.4414062
    4537961 | 18057545.3762207
    1561249 |  18050672.043457
    4346043 | 18042974.4866943
   12208113 | 18027057.2391968
    1394502 | 18006857.2193604
    2531284 | 17999099.5289917
   13718063 | 17995022.0306396
   11145768 | 17988668.6271362
    4202667 | 17984514.3084106
    5038775 | 17982483.7015381
   10140718 | 17944946.7700195
   18747815 | 17912751.8043213
   18338631 | 17910209.7797546
