BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#24'
	and p_type not like 'PROMO BRUSHED%'
	and p_size in (18, 43, 46, 25, 29, 17, 2, 50)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#25   | PROMO POLISHED COPPER     |     18 |          580
 Brand#33   | PROMO PLATED BRASS        |     29 |          580
 Brand#23   | ECONOMY BRUSHED BRASS     |      2 |          572
 Brand#44   | STANDARD BURNISHED BRASS  |     18 |          572
 Brand#55   | PROMO BURNISHED NICKEL    |      2 |          572
 Brand#22   | STANDARD PLATED NICKEL    |     29 |          568
 Brand#32   | LARGE POLISHED TIN        |     29 |          568
 Brand#41   | STANDARD BRUSHED STEEL    |     25 |          568
 Brand#42   | MEDIUM POLISHED TIN       |     25 |          568
 Brand#44   | SMALL PLATED COPPER       |      2 |          566
 Brand#22   | LARGE ANODIZED BRASS      |     29 |          565
 Brand#11   | ECONOMY PLATED NICKEL     |     25 |          563
 Brand#25   | LARGE ANODIZED STEEL      |     46 |          563
 Brand#15   | LARGE BRUSHED BRASS       |      2 |          560
 Brand#21   | SMALL BRUSHED COPPER      |     18 |          560
 Brand#23   | PROMO ANODIZED STEEL      |      2 |          560
 Brand#31   | PROMO POLISHED BRASS      |     17 |          560
 Brand#44   | LARGE BRUSHED BRASS       |     18 |          560
 Brand#51   | SMALL PLATED STEEL        |     17 |          560
 Brand#53   | LARGE PLATED TIN          |      2 |          560
 Brand#31   | ECONOMY POLISHED TIN      |     50 |          559
 Brand#12   | SMALL POLISHED STEEL      |     46 |          556
 Brand#22   | STANDARD ANODIZED TIN     |     43 |          556
 Brand#23   | MEDIUM BRUSHED COPPER     |     29 |          556
 Brand#25   | SMALL ANODIZED BRASS      |     50 |          556
 Brand#25   | STANDARD ANODIZED BRASS   |     43 |          556
 Brand#31   | PROMO BURNISHED COPPER    |     25 |          556
 Brand#41   | LARGE POLISHED STEEL      |     50 |          556
 Brand#42   | SMALL ANODIZED COPPER     |      2 |          556
 Brand#51   | SMALL PLATED TIN          |      2 |          556
 Brand#54   | ECONOMY PLATED COPPER     |     18 |          556
 Brand#54   | STANDARD BRUSHED STEEL    |      2 |          556
 Brand#21   | LARGE BURNISHED TIN       |     18 |          555
 Brand#22   | STANDARD BURNISHED COPPER |      2 |          555
 Brand#53   | LARGE PLATED COPPER       |     43 |          555
 Brand#14   | SMALL PLATED NICKEL       |     17 |          552
 Brand#22   | ECONOMY POLISHED STEEL    |     46 |          552
 Brand#23   | ECONOMY POLISHED NICKEL   |     43 |          552
 Brand#23   | PROMO POLISHED NICKEL     |     50 |          552
 Brand#34   | ECONOMY BRUSHED COPPER    |     29 |          552
 Brand#34   | SMALL PLATED TIN          |     50 |          552
 Brand#42   | MEDIUM PLATED NICKEL      |     50 |          552
 Brand#45   | MEDIUM POLISHED TIN       |     18 |          552
 Brand#54   | ECONOMY PLATED BRASS      |     25 |          552
 Brand#54   | SMALL POLISHED TIN        |     29 |          552
 Brand#43   | STANDARD ANODIZED NICKEL  |      2 |          551
 Brand#22   | STANDARD BURNISHED STEEL  |     17 |          550
 Brand#11   | ECONOMY PLATED STEEL      |     43 |          548
