BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'IRAQ'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000010000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'IRAQ'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
   15754555 | 23160255.6679688
    5158510 | 22755297.0287476
   19469128 | 22359470.6859131
    8662150 |  22164983.019104
   14959709 | 22093888.6031494
   17235693 | 22075736.6256714
    7222390 | 21949722.7645874
    5636894 | 21870052.5447998
    1854823 | 21794792.3509521
   11926229 | 21273106.4766846
   17952692 |  21177756.489624
     158821 |  21020783.213562
   12192355 | 20745735.2197571
   16996590 |  20583279.885376
    1711535 | 20381143.9395142
   14717460 | 20249461.3082275
   16990132 | 19975581.8034668
   16987065 | 19719632.7015381
   18192430 | 19710216.0563965
    2067987 | 19616578.8677979
   18303207 | 19510617.3856201
   10753231 | 19499338.0748596
   19396141 | 19474429.1645508
   10712612 | 19469964.2468262
   14321365 | 19412227.0820312
   16069284 | 19376466.3407593
    1541512 | 19299935.9336548
    8623601 | 19264264.7007446
    7359002 | 19232144.2798462
    5945942 | 19008128.9984131
   16174359 | 18962102.6467285
   16411028 | 18867481.3931885
    2947169 | 18732134.9628906
   14581101 |  18729315.093689
    1138830 | 18669385.0002441
    5720876 | 18617903.1193237
   17289641 | 18606526.6448975
    4930209 | 18579983.4390869
   10170834 | 18569560.4624634
   18621012 | 18561763.5358887
    4703701 | 18510423.0800781
    1739098 | 18492689.3883667
    3871473 | 18491751.4731445
   15120802 | 18484766.2418823
     147466 | 18429015.2977295
    6664617 | 18414432.0261536
    9635206 | 18409958.2279053
   12042576 | 18408503.9333496
    6369331 | 18404670.0175781
   10211177 | 18390569.9404297
   16706042 | 18311456.2528687
    1559880 | 18307670.5951843
    9303635 | 18191251.9346924
   11764515 | 18063019.8193359
   13642222 | 18054491.3361816
   16265228 | 18043307.9061279
    1611485 | 18038799.5814209
   15721030 | 18021483.1643753
    6345673 | 18011379.1112061
    2025747 | 18009708.5588379
   12810329 | 17975589.9007568
   13421277 |  17972177.449585
   14772965 | 17965456.0406494
   13199618 | 17955472.1636353
    2567716 | 17942428.8734131
    3469821 | 17916505.3595581
    9802158 |  17905210.815918
   19978088 | 17896725.0477905
   19367439 | 17895945.6300049
   12742862 | 17895276.0360107
    2953164 | 17888823.0842285
   13233298 | 17888175.9204254
   16363293 | 17800572.3076172
   17012885 | 17785898.9901123
    7111030 | 17768650.2456665
    9309968 | 17763602.3986816
   10193199 | 17738332.1555176
   16170501 | 17737765.3625488
    3728465 | 17732817.1886597
    7898492 | 17729359.9959717
    3190902 | 17708086.8967285
   14486279 | 17704397.9827881
   19247359 | 17698348.2004395
     273071 | 17627376.0009766
   11758516 | 17626431.4379272
   17907984 | 17603953.4976807
   10477770 |  17602470.548584
    4862618 | 17593741.4061279
    9848872 | 17567098.6013184
   10089315 | 17566096.2662354
   13335052 | 17524079.9758301
   18380946 | 17475630.4910278
    9496697 | 17472501.2015991
   11394670 | 17465908.9006958
    6840938 | 17457863.6870117
   10305946 | 17443067.9760742
     605531 | 17401378.0434265
   13380170 | 17389185.5256348
   10444685 | 17388581.4896851
   11648138 | 17371361.7844543
    3923228 | 17371317.4606323
   12255322 | 17370789.6428223
   15812396 | 17356616.2094727
    4140371 | 17341042.1895142
    4358883 | 17307000.0769043
   10195011 | 17298288.6113281
   15645110 |  17289086.630127
   12380154 | 17280233.9599609
   18850580 | 17273150.4354858
   13891068 |  17271390.942688
    1730811 | 17271198.7991943
   11782970 | 17270888.6900635
   12731671 | 17262265.9317245
   11609927 | 17260747.3341064
   17595557 | 17253927.0336914
     283667 | 17250520.3071289
   15193089 | 17246426.1528931
    4743041 | 17230947.5415649
   16672259 | 17223269.4938354
   17590208 | 17219896.1032715
    1620024 | 17214124.0859375
    2716209 | 17212109.8408203
    2608475 | 17209792.1137085
   19901127 |  17200767.315979
    1242612 | 17189710.2421112
   14434000 | 17179944.7483444
    9688734 | 17169175.4152222
   17435712 | 17166131.1336365
   18375994 | 17159981.4228516
    8923997 | 17144367.8557739
    2930603 | 17122089.4226074
    5387859 | 17119171.1217041
    2355651 | 17112872.8648071
    7032614 | 17104637.4269409
     250383 | 17103553.7074585
    9114504 | 17089160.6027222
   12065888 | 17086637.4505615
   13261809 | 17084125.5061646
    4775302 | 17082100.8677368
   14404869 | 17080864.1326294
   15622317 | 17072497.7034302
   17406769 | 17071405.2203369
   11892391 | 17067493.9267578
   12236996 | 17053554.3058472
   11625674 | 17017144.2644653
   19693221 | 17010018.9942627
    3269204 | 17001521.2713623
     659380 | 16999520.4526978
   14890210 | 16987852.6696167
   10976259 | 16985266.0646973
   19313141 | 16984005.4476929
   16024814 | 16976963.1033936
    3206259 | 16975331.6396484
    3180454 | 16967419.0805054
    7685195 |  16965704.656311
    3982777 | 16960804.0915527
    9747118 | 16959012.1741943
    6130669 | 16932572.7142334
   15549690 | 16930422.7372437
    6175926 | 16921761.2716064
   11747537 | 16921586.9018555
    3768501 | 16919486.6314087
   11244158 | 16919144.7216797
    9532455 | 16907708.7640991
   14251573 | 16876193.5037842
   11349581 | 16872723.8366699
   12318291 | 16866907.1251831
   18723862 | 16859140.9362183
   12622775 | 16855336.6881714
   11154946 | 16845340.1640625
    8800601 | 16844452.8774414
   19510194 | 16837471.5446777
   10705281 | 16836479.7191772
   18267439 | 16820989.1987457
   16619040 | 16790294.5411987
   10845562 | 16779563.8761597
    4157699 | 16775945.6988525
     919611 | 16773050.2970581
   18987009 | 16771156.1025391
   12940722 | 16761649.2789307
   14404137 | 16755380.1582642
    8779400 | 16747171.4804688
   11090784 | 16746623.6708984
   14893503 | 16732682.6710815
   14609328 | 16722165.8103027
    3439373 | 16718442.9299927
   15430380 | 16710046.7172852
   16078492 | 16708236.4560547
