ctime,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,heap_blks_read,heap_blks_hit,idx_blks_read,idx_blks_hit,toast_blks_read,toast_blks_hit,tidx_blks_read,tidx_blks_hit
1418329815.04912,pg_catalog,pg_attrdef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1418329815.04912,pg_catalog,pg_db_role_setting,0,0,3664,0,0,0,0,0,0,0,0,0,3,3661,0,0,0,0
1418329815.04912,pg_catalog,pg_rowsecurity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,pg_catalog,pg_description,0,0,69,0,0,0,0,0,0,0,0,0,3,146,0,0,0,0
1418329815.04912,pg_catalog,pg_foreign_data_wrapper,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,pg_catalog,pg_conversion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,pg_catalog,pg_class,1274,351705,42374,42133,39,1,39,1,38,40,39,53404,43,87064,,,,
1418329815.04912,pg_catalog,pg_opfamily,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,information_schema,sql_languages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1418329815.04912,information_schema,sql_packages,0,0,,,0,0,0,0,0,0,0,0,,,0,0,0,0
1418329815.04912,pg_catalog,pg_auth_members,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,pg_catalog,pg_operator,0,0,2465,3759,0,0,0,0,0,0,41,3256,28,5921,,,,
1418329815.04912,pg_toast,pg_toast_12115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,pg_catalog,pg_attribute,99,675,26760,47866,178,10,180,10,2067,12,128,29700,58,55354,,,,
1418329815.04912,pg_toast,pg_toast_12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,public,orders,7,600000000,30,30,150000000,0,0,0,149998985,0,12954874,5448777,9,135,,,,
1418329815.04912,pg_catalog,pg_tablespace,0,0,612,612,0,0,0,0,0,0,3,609,7,1219,,,,
1418329815.04912,pg_catalog,pg_statistic,0,0,3317,2594,63,21,66,21,63,63,39,2690,15,7380,69,2007,4,1321
1418329815.04912,pg_catalog,pg_aggregate,0,0,147,147,0,0,0,0,0,0,1,146,2,284,,,,
1418329815.04912,pg_catalog,pg_inherits,0,0,11,0,0,0,0,0,0,0,0,0,1,10,,,,
1418329815.04912,public,nation,13,50,42,42,25,0,0,0,25,0,1,45,2,49,,,,
1418329815.04912,pg_toast,pg_toast_12125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,pg_catalog,pg_enum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,public,supplier,8,4000000,42,42,1000000,0,0,0,1000000,0,41645,138301,8,148,,,,
1418329815.04912,pg_toast,pg_toast_2396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,pg_catalog,pg_pltemplate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
1418329815.04912,public,lineitem,15,5400341118,56,56,600037902,0,0,0,600038215,0,106612046,23353512,20,306,,,,
1418329815.04912,pg_toast,pg_toast_2618,0,0,590,1886,0,0,0,0,0,0,12,699,4,942,,,,
